review,rating
ขายบานมากกก สั้นกว่าที่คิด เราสูง170 สั้นไป ผ้าบางมากกกกกกกกกกกกกกกกกกกกกกกกกกกกบางแบบสุดๆ ส่งเร็ว แต่ผิดหวัง,3
"กางเกงผ้าดี..แต่ไซส์เล็กกว่าปกติ.ขากางเกงไม่ได้ยาวเหมือนในภาพ
กางเกงผ้าดี..แต่ไซส์เล็กกว่าปกติ.ขากางเกงไม่ได้ยาวเหมือนในภาพ
กางเกงผ้าดี..แต่ไซส์เล็กกว่าปกติ.ขากางเกงไม่ได้ยาวเหมือนในภาพ",3
ผ้าค่อนข้างยืดดดดด สูง 165 ขาเต่อมากเกินไป เส้ามากค่ะ แง 555555555555 ผ้าค่อนข้างยืดดดดด สูง 165 ขาเต่อมากเกินไป เส้ามากค่ะ แง 555555555555 ผ้าค่อนข้างยืดดดดด สูง 165 ขาเต่อมากเกินไป เส้ามากค่ะ แง 555555555555,3
ตรงปก เอวกับความยาวไม่สมส่วนเท่าไหร่ นี่สูงประมาณ165 ใส่แล้วเต่อ ร้านจัดส่งช้านิดนึงแต่รอได้ ตรงปก เอวกับความยาวไม่สมส่วนเท่าไหร่ นี่สูงประมาณ165 ใส่แล้วเต่อ ร้านจัดส่งช้านิดนึงแต่รอได้,3
"สินค้าไม่ตรงปกอะ ผิดหวังมากกกกกกกกกกกกกกกกก
คือรู้สึกว่าในรูปจะเป็นทรงกระบอก เอวสูง แต่มาเหมือนเอวต่ำ ทรงอื่นอะ ก็พอใส่ได้มั้งคะ",3
สินค้าดี เนื้อผ้าค่อนข้างโอเคคุ้มค่ากับราคา จัดส่งก็ไว ส่วนตัวเราเอว 26 สะโพก 34 ใส่ไซร้S ได้นะ แต่เราสูง 161 เราใส่แล้วขาลอยแบบเต่อๆ ส่วนตัวไม่ค่อยโอเคกับความยาวเท่าไร แต่ถ้าใครไม่ติดก็ถือว่าใช้ได้เลยที่เดียว,3
"คุณภาพสินค้าอยู่ในระที่พอรับได้ คุณภาพตามราคาที่ซื้อ You will get What you pay for. ไม่ได้ควดหวังอะไรมาก สินค้าส่งเร็วกว่าที่คิด
สั่งของออนไลน์ อย่าลืมประโยคนี้นะ Price is what you mean pay. Value is what you get. ไม่มีของดีและถูกในโลกนี้ มีแต่ Reasonable price.",3
เนื้อผ้าโอเค ตามราคา ทรงไม่เหมือนในรูป ขาค่อนข้างเต่อ แล้วก็ปลายบาน สีตามรูป เอวตามที่ลงไว้ ไม่ควรเผื่อไซส์ คนสูงไม่แนะนำ นี่สูง158-159 ขาลอยเต่อเลยข้อเท้าขึ้นมาเกือบคืบ เนื้อผ้าโอเค ตามราคา ทรงไม่เหมือนในรูป ขาค่อนข้างเต่อ แล้วก็ปลายบาน สีตามรูป เอวตามที่ลงไว้ ไม่ควรเผื่อไซส์ คนสูงไม่แนะนำ,3
"ได้รับสินค้าแล้ววว โอเคดี ส่งไม่ได้ช้ามากก ตัวกางเกงไม่เสียหายอะไร
ได้รับสินค้าแล้ววว โอเคดี ส่งไม่ได้ช้ามากก ตัวกางเกงไม่เสียหายอะไร",3
ดีมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,3
ได้รับสินค้าแล้ว สินค้าขายดีค่ะสวยมากส่งไวด้วยค่ะ โชคดี ราคาถูกด้วยถูกที่สุดในช้อปปี้เลยไว้อุดหนุนใหม่นะคะ สวยมากๆเลยพอใส่ ใส่ได้อยู่ค่,3
น่ารักมากกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกกก,3
คุ้มค่า ผ้าดีมาก งานตรงปก สวยมากๆๆๆๆ ส่งเร็วเวอร์ คุ้มค่า ผ้าดีมาก งานไม่ตรงปก สวย แต่ลอย S 160 ส่งเร็วเวอร์ คุ้มค่า ผ้าดีมาก งานไม่ตรงปก สวย แต่ลอย S 160  ส่งเร็วเวอร์,3
การส่งส่งเร็ว อต่คุณภาพสินค้าเราไม่ค่อยปลื้มเท่าไร ความยาวต่างจากรูปอยู่พอสมควร เนื้อผ้าโอเคดีใส่ได้วันสบายๆ,3
ผ้าไม่ค่อยหนาค่ะไม่ค่อยชอบทรงสีดำเข้มเลยค่ะตอนได้มา99บาทเหลือแค่สีดำกับยีนส์เข้มไม่ค่อยชอบเท่าไหร่แต่ตามราคาก็โอเค,3
ไม่ค่อยตรงปกเท่าไหร่แต่ก็โอเคอยู่ค่ะ ผ้าไม่หนาไปไม่บางเกิน นิ่มใส่สบาย ใส่ได้ ขาไม่ได้ทรงกระบอกแบบในตัวอย่าง ใครต้นขาใหญ่ไม่แนะนำนะคะ เราสูง158 นน.44 สั่ง Sมา เอวใส่ได้พอดีแต่ขาจะดูลอยๆหน่อยค่ะ แล้วก็ทรงเอวสูงไม่สวย คนตัวเล็กๆขาเรียวๆอาจจะพอใส่สวยค่ะ,3
การจัดส่งสินค้าดี พนักงานจัดส่งดี การแพ็คสินค้าดี ตัวสินค้าไม่ค่อยเท่าไหร่ การจัดส่งสินค้าดี พนักงานจัดส่งดี การแพ็คสินค้าดี ตัวสินค้าไม่ค่อยเท่าไหร่,3
ไม่รู้ว่าซื้อไซส์ใหญ่ไปมั้ย แต่มันคนละเรื่องกับในรูปตัวอย่างสินค้าเลย😅😅😅😅 มันแบบคืออะไรก็ไม่รู้ หรือเพราะมันใหญ่ไผมันเลยดูทรงไม่สวย,3
ทรงสวย ผ้าบางนิดหน่อย จัดส่งของเร็วดีแต่ขอหักการเย็บตรงตะเข็บแล้วก็รอยเปื้อน ทรงสวย ผ้าบางนิดหน่อย จัดส่งของเร็วดีแต่ขอหักการเย็บตรงตะเข็บแล้วก็รอยเปื้อน ทรงสวย ผ้าบางนิดหน่อย จัดส่งของเร็วดีแต่ขอหักการเย็บตรงตะเข็บแล้วก็รอยเปื้อน ทรงสวย ผ้าบางนิดหน่อย จัดส่งของเร็วดีแต่ขอหักการเย็บตรงตะเข็บแล้วก็รอ,3
ก็โอเคอยู่ค่ะ แต่คือแบบในรูปมันสวยกว่ามาก จะว่าไม่ตรงปกก็ได้ แต่ก็ตามราคาอะเนอะ ก็โอเคอยู่ค่ะ แต่คือแบบในรูปมันสวยกว่ามาก จะว่าไม่ตรงปกก็ได้ แต่ก็ตามราคาอะเนอะ ก็โอเคอยู่ค่ะ แต่คือแบบในรูปมันสวยกว่ามาก จะว่าไม่ตรงปกก็ได้ แต่ก็ตามราคาอะเนอะ,3
ทีแรกร้านส่งมาให้ 1 ตัว สั่งไป 2 ตัวไง แต่ก็ทักไป แล้วเค้าไม่ตอบแล้วเป็นครั้งแรกที่โดนแบบนี้ แล้วไม่รู้จะทำยังไง ก็เลยทักไปเยอะ แต่กว่าจะได้อีกตัวก็ประมาณเดือนหนึ่ง ทักไปกว่าจะตอบก็ 2 วันตอบที ประมาณ 2 อาทิตย์กว่าจะคุยกันเข้าใจ แล้วของหมดอีก ต้องรออีก,2
ส่งไวนะคะ ได้ซักพักแล้วเพิ่งแกะของดู สั่ง2xl ส่งมา xl ใส่ไม่ได้ ทักไปบอกแจ้งว่าเด็กแพ็คผิด จะเปลี่ยนให้ แต่จ่ายค่าส่งเองนะ ต้องออกค่าส่งเอง = ซื้อมาส่งของผิด ใส่ไม่ได้ ทิ้ง ที่จริงการค้าขายถ้าผิดจากร้านค้าควรรับผิดชอบนะคะ เพื่อเตือนสติตัวเองว่าไม่ควรผิดอีก,2
การบริการของร้านดีค่ะ ซื้อเป็นครั้งที่ 2 แล้วครั้งแรกคุณภาพสินค้าดีมาก แต่ครั้งนี้ไม่ตรงปก เป้ายาวแต่ซิบสั้นมาก ด้ายลุ้ย เนื้อผ้าบาง ซักครั้งแรกสีตก #ผิดหวังสุด,2
การเย็บแย่มาก เทียบกับราคาก็คงจะได้แค่นี้ สั่งยีนต์อ่อนได้สีเข้มมา ยังไม่ได้กดยืนยันได้สินค้าเลย ไม่แน่ใจระบบกดเองหรืออะไรมันเลยวันมามันเลยอัตโนมัติไป =ก็คือเคลมกับระบบไม่ได้,2
ได้รับสินค้าแล้วนะคะ กางเกงมีขนาดเล็กกว่าที่แจ้ง ทำให้ใส่แล้วเล็กไป บริการหลังการขายไม่ค่อยดีเท่าไหร่ ทักไปสอบถามทางร้านก็ไม่ตอบ การจัดส่งไม่ช้าไม่เร็วไปค่ะ เคยสั่งแล้ว1ตัว ตัวแรกใส่สวยเลยสั่งเพิ่ม แต่รอบนี้ขนาดไม่ตรงตามที่แจ้ง ก็แอบผิดหวังอยู่นะคะ,2
ทรงกางเกงไม่ตรวปกเลยค่ะ ทรงขากางเกงสั้นประมาณตาตุ่มค่ะ ช่วงเอวไม่กระชับ บางไม่หนา ใส่แล้วไม่ร้อนค่ะ แต่การจัดทรงรวดเร็วค่ะ ราคาถูก,2
............................................................................................................................................................................................................................................................................................................,2
สั่งไซส์ XL ไป ได้รับของเป็นไซส์ XXL (tag เป็น XXL แต่ป้ายที่ติดเป็น XL) ทักแชทไปแจ้งร้านค้า เเต่ขอเปลี่ยนเป็นไซส์ L เนื่องจากคิดว่า XL ก็น่าจะใส่ไม่ได้ ทางร้านก็โอเค บอกจะส่งให้ แต่พอส่งกลับมาเป็นไซส์ XL เหมือนเดิม เสียเวลา เสียตังค์ค่าส่งเพิ่ม ใส่ไม่ได้ ปล.ร้านตอบแชทช้าหน่อย,2
สั่งสินค้าอีกแบบได้มาอีกแบบ สั่งขายาว  ได้ขา5ส่วน แบบเดียวกันมา 2ตัว ซึ่งไม่ใช่แบบที่ต้องการ คืองงมาก ทักไปถามแม่ค้ากว่าจะตอบ 1 วันผ่านไป ถึงมาตอบว่าให้คืนสินค้า จะถามวิธีคืนของก็ไม่ตอบจนต้องไปเข้าgoogleถึงได้รู้ว่าทำไง แต่ดันหมดเวลาคืนแล้ว บริการแย่มากก,2
"เนื้อผ้าบางงงงงงงงงงงงงงงงงงงงงงงงงงงงงงงงงง
แต่ทรงสวย บอกไม่ถูกน่าจะไม่ใช่ยีนส์ ไม่ยืด เหมือนเป็นผ้ามั้ง
ตัวเล็กเหมือนคอมเม้นอันอื่น 
ไม่เหมือนในรูป เราสูง155 นน46 ไซต์Mคับกว่าร้านอื่น 
ความยาวไม่มากแนะนำคนสูงไม่เกิน158-160",2
เนื้อผ้าโอเคนะคะ แต่ไม่ตรงปก ในรูปยาวมาก แต่ของจริงสั้น เหมาะสำหรับคนตัวเล็ก แต่ขอให้2ดาวนะคะ เพราะสินค้าไม่ตรงปก,2
"ส่วนตัวไม่โอเค กับสินค้า สูง160 ขาเต๋อ ลอย แบบไม่รู้จะลอยไปไหน ทรงไม่สวย ผ้าบางไม่เก็บทรง แต่ราคา125 ถือว่า สมราคา แต่ต้องตัดเป็นขาสั้น ไม่งั้นใส่ไม่ได้ ขาลอยเกิ๊น ไม่ตรงปกตรงความยาว
สั่งวันที่1เช้า ได้รับของวันที่3 ส่งจาก กทม มา กทม พื้นที่ใกล้กัน ถือว่าช้าจากการจัดส่งของร้าน ขนส่งj&tส่งไว",2
สินค้าไม่ค่อยตรงปก ในปกดูขาม้ามาเลย ซิปสั้นมากแต่ระยะใจ้ซิปโคตรยาว ราคา109แต่ไม่ตรงปก ที่ผมสั่งมาไซร์ M ครับผม,2
"คุณภาพสินค้าอยู่ในระที่พอรับได้ คุณภาพตามราคาที่ซื้อ You will get What you pay for. ไม่ได้คาดหวังกับคุณภาพอะไรมาก...
สั่งของออนไลน์ อย่าลืมประโยคนี้นะ Price is what you mean pay. Value is what you get. กางเกงไม่ได้เจาะรังดุมมา ต้องเจาะเอง....",2
ไซส์ไม่ตรงตามที่เขียนไว้ ความยาวสั้นมากใส่ละเต่อสุด ใครสูงเกิน 165 ไม่แนะนำนะคะเต่อมาก!!! ไซส์ไม่ตรงตามที่เขียนไว้ ความยาวสั้นมากใส่ละเต่อสุด ใครสูงเกิน 165 ไม่แนะนำนะคะเต่อมาก!!!,2
โกรธมาก สีไม่ตรงปก สีจริงเข้มเหมือนที่ไม่สวยอะ แค่ส่งไว นี้ไม่ชอบเลย แง่ มันแบบไม่ชอบอะสีไม่ตรงปกจรีงค่ะๆ่ผหสก่นกกนำทำจรดทอแนจดกนาด,2
โดนแกงหนักมากจ้า 1เลยนะส่งช้ามาก สั่งไป12.12 บางคนรีวิวได้รับละแต่ของเราคือช้ามาก ตามของตลอดจนเซ็ง แต่ยังดีได้ของทันใช้ก่อนปีใหม่ 2กางเกงไม่สวยเลย สีไม่เหมือนแบบ สีอ่อนกว่ามากอย่าหาทำค่า 3ให้2ดาวเพราะขนส่งส่งไวอยู่ แต่จากร้านกว่าจะส่งอ่ะช้ามาก เลื่อนแล้วเลื่อนอีก ,2
บริษัทขนส่งส่งไปผิดหมู่บ้านผิดเลขที่วุ่นวายให้คนอื่นต้องลำบากโชคดีที่เขาใจดีโทรมาแจ้งแต่ตัวเองก็ต้องขับรถออกไปเอาเองแย่มากๆไม่ใช่ครั้งแรกด้วยช้อปปี้ต้องปรับปรุงระบบขนส่ง,2
ทางร้านแพ็คมาดีไม่ได้รับความเสียหาย แต่ส่งมาผิดสีสั่งสียีนส์เข้ม ได้สีครีมๆมาแทน แม่ค้าน่าจะตรวจสอบสินค้าก่อนจะส่งให้ลูกค้าดีกว่านี้ ทรงไม่ได้เหมือนตามปก ผ้าบางไม่หนามาก ใส่สบาย,2
"ไซส์ควรบวกเผื่อไป 2 ไซส์เลยค่ะ
ขนาดบอก 2xl แต่สะโพก 40 ก็ใส่ไม่ได้ค่ะ
การจัดส่งถือว่ารับได้ไม่ช้าไป ไม่ไวไป
ผ้าดีนะคะ เสียดายที่ใส่ไม่ได้นี่แหละค่ะ",2
ขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน่อยค่ะขาเต๋อนิดหน,2
ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก ดี ส่งไวมาก,2
"ไม่ดีเลย สั่งไซส์ s ได้เหมือน xl เเย่จ้า

ไม่ดีเลย สั่งไซส์ s ได้เหมือน xl เเย่จ้า

ไม่ดีเลย สั่งไซส์ s ได้เหมือน xl เเย่จ้า",2
"สินค้าราคาถูกดีนะคะ แต่ทรงกางเกงไม่เห็นเหมือนกับในรูปเลยคะ
สั่งไซส์ XL มา เป้ายาวกว่าที่เขียนไว้มากเลยคะ..",2
ก็ดีค่ะสมราคาแต่ด้ายหลุดหลุ่ยเย็บไม่เรียบร้อยแต่เข้าใจราคาแค่นี้เหมาะใส่เล่นๆไม่คิดมากสมราคาาาาาาาาา,2
ร้านส่งเร็วสินค้าสวย แต่กางเกงยีนส์ไม่ตรงปกเท่าไหร่ สีคนละสีกับรูปเลย และคนละทรงด้วยและกางเกงกลิ่นแรงมาก,2
สีสวยทรงสวยแต่สินค้ามีตำหนิเยอะมากเป็นคาบสีเหลืองไม่รู้จะซักออกไหม ผิดหวังค่ะ,2
สีโอเคเหมือนยีนส์ฟอกธรรมดาสม่ำเสมอดีใหม่มากรูกระดุมยังไม่ได้เจาะเลยแต่กลิ่นแรงมากๆทรงก็ไม่ค่อยสวยเท่าไหร่ไม่เหมือนแบบในรูป,2
"กางเกงสีสวยดีค่ะ
แต่สินค้าไม่ตรงปก ขาสั้นมากกกกก
ทรงแบบนี้อย่าเรียกเอวสูงเลยเพราะมันยาวที่เป้ามากว่า
จัดส่งเร็วดีค่ะ พนักงานตอบแชทเร็วดี",2
ขอให้ 2 ดาวพอนะคะ เพราะทางร้านส่งของให้ผิดไซส์ สั่งไซส์ L ไป แต่ที่ส่งมาให้คือไซส์ M ใส่ไม่ได้ จะให้ส่งคืนคงไม่เอา เสียเวลาค่ะ,2
มีการบริการการจัดส่งสินค้าจัดอยู่ในระดับปานกลาง มีการแพ็คบรรจุสินค้าจัดอยู่ในระดับปานกลาง ความคุ้มค่าของราคาสินค้าจัดอยู่ในระดับปานกลาง,2
สั่งซื้อมา2ตัวค่ะ อีกตัวเป้ายาวเกินไป อีกตัวสีไม่ตรงปก สั่งสีเข้มแต่ของจริง สีไม่เข้มค่ะ สั่งซื้อมา2ตัวค่ะ อีกตัวเป้ายาวเกินไป อีกตัวสีไม่ตรงปก สั่งสีเข้มแต่ของจริง สีไม่เข้มค่ะ ,2
ไม่ดีเท่าที่ควรค่ะ เราสูง173cm.เอว33 สั่งไซส์ 2XL สรุปเอวหลวม แต่ขาลอยมากวัดความยาวจริงได้ประมาณ37นิ้วกว่าๆ(ซึ่งไม่ตรงกับความยาวที่ทางร้านระบุ) เทียบกับตาตุ่มเลยขึ้นมาความยาวเกือบ2นิ้ว,2
"สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก
สวยมากกกกกกกกกกกกกกกกกกกกกกกกกก",2
กางเกงขาสั้นไปค่ะ เหมาะสำหรับคนไม่ค่อยสูง รูปทรงกางเกงไม่ค่อยสวยค่ะ เเต่ไม่เป็นไรค่ะเพราะทางร้านส่งได้เร็วทันใจมาก,2
ในรูปอีกแบบ ส่งมาอีกแบบ สินค้าไม่ตรงปก สั่งไซส์Mแต่สินค้าเหมือนไซส์Lเลยเห้อออต่อไปคงสั่งร้านประจำค่ะ พอค่ะ,2
เนื้อผ้าดีนะคะ แต่กางเกงไม่ค่อยตรงปก สั้นมากเลยค่ะ ลอยแบบไม่ค่อยโอเครโดยส่วนตัวเคยสั่งกางเกงแบบนี้รูปโปรโมทสินค้ารูปเดียวกันค่ะ แต่อีกร้านดีกว่ามากๆเลยค่ะ แต่ก็ราคาถูกดีนะคะถ้าคนตัวเล็กๆใส่สวยแน่เลยค่า เราสูง 165 กางเกงก็ลอยแล้ว แง 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺,2
ไม่โอเคค่ะ คิดว่าจะเป็นเหมือนในรูปภาพแต่ไม่เลย เราว่ามันสั้นไปมาก ไม่ตรงปก,2
,2
,2
สั่งไซต์M ส่งไซต์Sให้ ขอคืนเงินไม่คืนสินค้าไปเพื่อที่จะแชทกับทางร้านค้า แต่ไม่แชทตอบและกดไม่รับข้อเสนออย่างเดียว สุดท้ายลูกค้าก็ต้องยอมรับสินค้าเพื่อให้มันจบ ส่งไปส่งมาค่าส่งใครรับผิดชอบทั้งที่ลูกค้าไม่ผิด เข้าใจว่าขายดี ในส่วนที่ทางร้านค้าผิดพลาด ใส่ใจหน่อยคงดีค่ะ กางเกงสวย ผ้าดี ส่งไว แต่บริการแย่,2
ไม่ตรงปกค่ะ สั่ง 2xl มาใส่ไม่ได้ตัวเล็กกว่าไซต์ปกติ ความยาวของกางเกงก็สั้นมากค่ะใส่แล้วขาลอย ใครจะสั่งบวกไซต์เผื่ออีก 1 ไซต์นะคะ,2
ก็สวยค่ะะะ เเต่สั่งมาผิดไซส์อ่าาาาาาาาา  หือออออออออออออออแแแแแแ เสียดายยยยมากกกกกกกกกกเลยยยยยยยยยยยยยยยยยยยย เเต่รวมๆคือสวยยยค่ะะะะะะะะะะะะะ,2
"กางเกงถือว่าสั้นไปเพราะสูง170
รูใส่กระดุมก็น่าจะเจาะให้ตันปิดตายสะอย่างนี้ไม่โอเคผิดหวังมากๆๆๆๆๆๆๆๆ",2
สั่งไซส์เดียวกัน ได้มาคนละไซส์ ป้ายติด xl แต่ขนาดไม่เท่ากัน,2
สั่งซื้อแบบไซส์ M มา ซึ่งที่ระบุแจ้งว่ายาว 37’ แต่สินค้ามาจริงวัดได้ 35’ พอใส่เลยขาเต่อไม่สวย ไม่ตรงปก ทรงไม่เหมือนในรูปค่ะ ปกติให้คะแนนการซื้อเกือบทุกร้าน 5 ดาวแต่อันนี้ไม่ไหว ทักไปแจ้งร้านให้ทราบแล้ว เผื่อเค้าจะยอมให้เปลี่ยน แต่ร้านไม่ตอบเลย เลยต้องขออนุญาตให้ 2 ดาวนะคะ,2
ทรงกางเกงและความยาวไม่เหมือนรูปภาพเลยค่ะ สูง 167 ซม แต่เต่อมาก นางแบบในรูปดูน่าจะสูงกว่าอีก แต่ถ้าไม่คิดมากก็โอเคค่ะ ราคาถูก,2
"สินค้าดีค่ะ ตรงปกสีสวย เเต่มันสั่นกับเรานิดหนึ่ง ค่ะใส่ได้ไม่ขัดเกินไปเเต่สั่นนิดหนึ่ง ถ้ายาว39_40น่าจะสวย เเต่ำม่รู้ว่าเอวจะใหญ่เกินไปไหม รายล่ะเอียดไม่ตรงค่ะ
เบอร์บอกไว้338พอไปวัด35เองน่ะ 
ซื้อมาคงไม่ได้ใส่ค่ะของหักคะเเนน",2
เนื้อผ้าโอเค สีตรงปก แต่บางจุดตัดเย็บไม่ดี เก็บด้ายไม่สวย,2
"ไม่ค่อยโอเคเท่าไหร่อ่า ส่งผิดรุ่นมาตัวนึงเเล้วบอกให้ส่งกลับไปเเต่เราต้องเสียเงินค่าส่งเองอีก พอจะขอคืนเงินก็ไม่ตอบอีกเลย เเล้วมีคนที่ซื้อกับร้านนี้ได้ผิดเหมือนกัน หลายคนก็บอกว่าส่งกลับไปก็ไม่ได้ตัวใหม่มาอยู่ดี,ร้านไม่ตอบอะไรเเบบนี้ คือเเล้วเหมือนเป็นเฉพาะกับรุ่นYH8529สียีนส์อ่อนด้วยอะ  เเง เศร้านะคะ",2
ทรงไม่ตรงปกค่ะ เป็นขากระบอกแบบปลายขาแคบลงมา แต่ในรูปตัวอย่างคือขาออกบาน ไม่โอเคเลย คุณภาพรับได้นะคะตามราคา แต่รูปไม่ตรงปกนี่มันเฟลค่ะ ผิดหวังที่สุดตั้งแต่สั่งกับชอปปี้มา เราผิดเองด้วยที่เลือกสั่งโดยที่ไม่มีรีวิว เพราะตอนนั้นยังไม่มีคนซื้อสีนี้ เหนรีวิวดีนึกว่าจะโอเคเหมือนกัน,2
รู้สึกว่า กางเกงไม่ตรงปก ในรูปกับของจริงต่างกันมาก ทั้งสี และการตัดเย็บ อีกทั้ง สั่งไซร้s แต่ไซร้ใหญ่กว่าปกติมากก ด้วยความที่ไม่มีสายวัด ก็เลยลองเอากางเกงไซร์s ที่มีอยู่มาเทียบ สรุปว่าใหญ่แบบเกินจริงอะ ความยาวของขากางเกงก็สั้น เหมาะสำหรับคนสูงไม่เกิน 155  ทักแชทไปทางร้านก็ไม่ค่อยตอบ ผิดหวัง ☹️,2
สินค้ามีตำหนิเป็นสีแดงที่ขาซ้ายด้านหน้าค่ะ ส่วนตัวสั่งไซส์มาแต่ใส่ไม่ได้ค่ะ ทักไปขอเปลี่ยนไซส์แม่ค้าให้เปลี่ยนแต่ก็ไม่ตอบกลับมาอีกเลย คือเปลี่ยนไซส์ได้หรือไม่ได้คะ? ทักไปข้ามวันแล้วก็ยังไม่ตอบเมินข้อตวามทั้งๆที่ active อยู่? บริการไม่พอใจค่ะ สินค้ามีตำหนิ,2
สินค้าไม่ตรงปกนะคะแอบเฟลอ่ะ กางเกงที่ได้มาคือเป็นขาบานเฉยเกือบเป็นขาม้าอ่ะ ผ้าก็คนละชนิดกันสั่งมา2สีเนื้อผ้าไม่เหมือนกันเลย😭 กลิ่นก็แรงมากกก นี่สูงแค่156กางเกงยังเกือบเต่อ ซิปก็สั้นแต่ลองใส่แล้วไม่ได้แย่อะไรก็ใส่ได้ค่ะ แต่คิดว่าควรเอาสินค้าจริงมาลงน้าไม่ใช่รูปอีกอย่างสินค้าอีกอย่าง,2
ร้านแย่นะสั่งกางเกงให้ลูกSize m ได้มาไม่Lก็xl  แถมตัดป้าย  size ออก ใครจะไปใส่ได้แจ้งไปในแชทไม่สนใจอ่านไม่ตอบกดยอมรับสินค้าไปให้แล้วนึกว่าจะตอบดูอ่านแชท แย่นะไม่มีก็น่าจะแชทมาเบอร์Mเอว30-31เหรอ สะโพก40 เอามาจะให้ใครใส่ข้าม2เบอร์ตอนแรกจะสั่งสีดำแลส่งมาพร้อมกันจะส่งตัวนี้เปลี่ยนนึกว่าส่งมาผิดตั้งใจส่ง,1
ร้านส่งสินค้าช้ามาก ขากางเกงเต่อ ไม่ตรงปกอย่างแรง แค่พอใส่ได้ ไม่ได้ได้ทรงเหมือนที่ถ่ายในรูปเลย ไม่ตรงปกอย่างแรง,1
ส่งมาผิดไซส์ สั่ง3xl ได้ s เห้อออออออออออออออออออออออออออออออออออออออออออออออออออออออ,1
ขนส่งไม่มีปัญหาค่า กางเกงบางจ้า เข้าใจว่าตามราคา ขนาดของไซต์ตอนแรกเรานึกว่าส่งผิดไซต์ เราสั่ง S ไป เอว 25-26 พอได้ของจริงมา ใส่ไม่ได้จ้า ใหญ่จ้า เอว 27-28 จ้า ไซต์ S ตรงไหนเอ่ย?? เราเปรียบเทียบกางเกงไซต์ที่เราใส่สีน้ำตาลที่เอว 25-26 ก็คือไม่ใช่แล้วอะ พอทักไปถามก็ได้คำตอบตามรูปจ้า,1
"ไม่ตรงปก คือบอกยาว37-38
แต่ได้มายาว33-34 เอวก็ใหญ่ ไม่ตรงปกมากๆๆๆ  เสียความรู้สึกมากๆ  ใครคิดจะสั่งคิดดีๆนะคะ 📌📌📌📌เตือนด้วยความหวังดี 100กว่าบาทก็เงินค่ะ คนสั่งก็อยากได้สินค้าที่มีคุณภาพ👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎",1
สินค้าไม่ตรงปก ใส่แล้วรู้สึกว่าความยาวไม่ได้ มันสั้นจนเต่อเลย แล้วทรงก็คือไม่เหมือนในรูปเลยค่ะ ไม่ตรงปกค่ะ,1
